RxnID	Comps	Eq	Subs	Type
HMR_0593	c	1-acylglycerol-3P-LD-SM pool[c] + acyl-CoA-LD-SM pool[c] => CoA[c] + phosphatidate-LD-SM pool[c]	Glycerophospholipid metabolism	Core
HMR_0597	c	H2O[c] + phosphatidate-LD-PC pool[c] => 1,2-diacylglycerol-LD-PC pool[c] + Pi[c]	Glycerophospholipid metabolism	Core
HMR_0598	c	H2O[c] + phosphatidate-LD-PE pool[c] => 1,2-diacylglycerol-LD-PE pool[c] + Pi[c]	Glycerophospholipid metabolism	Core
HMR_0599	c	H2O[c] + phosphatidate-LD-PS pool[c] => 1,2-diacylglycerol-LD-PS pool[c] + Pi[c]	Glycerophospholipid metabolism	Core
HMR_0601	c	H2O[c] + phosphatidate-LD-SM pool[c] => 1,2-diacylglycerol-LD-SM pool[c] + Pi[c]	Glycerophospholipid metabolism	Core
HMR_0607	c	CDP-diacylglycerol-LD-PI pool[c] + PPi[c] <=> CTP[c] + phosphatidate-LD-PI pool[c]	Glycerophospholipid metabolism	Core
HMR_0610	c	CDP-diacylglycerol-LD-PI pool[c] + inositol[c] => CMP[c] + PI pool[c]	Glycerophospholipid metabolism	Core
HMR_0614	c	1,2-diacylglycerol-LD-PE pool[c] + CDP-ethanolamine[c] => CMP[c] + PE-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0615	c	1,2-diacylglycerol-LD-PS pool[c] + CDP-ethanolamine[c] => CMP[c] + PE-PS-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0616	c	CO2[c] + PE-PS-LD pool[c] => PS-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0622	c	PE-LD pool[c] + serine[c] => ethanolamine[c] + PS-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0623	c	PC-LD pool[c] + serine[c] => choline[c] + PS-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0625	c	1,2-diacylglycerol-LD-PC pool[c] + CDP-choline[c] + H+[c] => CMP[c] + PC-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0627	c	PS-LD pool[c] => CO2[c] + PE-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0629	c	H2O[c] + PC-LD pool[c] => choline[c] + phosphatidate-LD-PC pool[c]	Glycerophospholipid metabolism	Core
HMR_0630	c	H2O[c] + PC-LD pool[c] => 2-lysolecithin pool[c] + fatty acid-LD-PC pool[c]	Glycerophospholipid metabolism	Core
HMR_0632	c	2-lysolecithin pool[c] + acyl-CoA-LD-PC pool[c] => CoA[c] + PC-LD pool[c]	Glycerophospholipid metabolism	Core
HMR_0633	c	2-lysolecithin pool[c] + H2O[c] => fatty acid-LD-PC pool[c] + sn-glycerol-3-PC[c]	Glycerophospholipid metabolism	Core
HMR_0634	c	cholesterol[c] + PC-LD pool[c] => 2-lysolecithin pool[c] + cholesterol-ester pool[c]	Glycerophospholipid metabolism	Core
HMR_0635	c	H2O[c] + sn-glycerol-3-PC[c] => choline[c] + sn-glycerol-3-phosphate[c]	Glycerophospholipid metabolism	Core
HMR_0636	c	ATP[c] + choline[c] => ADP[c] + phosphocholine[c]	Glycerophospholipid metabolism	Core
HMR_0638	c	CTP[c] + phosphocholine[c] => CDP-choline[c] + H+[c] + PPi[c]	Glycerophospholipid metabolism	Core
HMR_0642	c	H2O[c] + PE-LD pool[c] => ethanolamine[c] + phosphatidate-LD-PE pool[c]	Glycerophospholipid metabolism	Core
HMR_0643	c	H2O[c] + PE-LD pool[c] => 1-acyl-PE pool[c] + fatty acid-LD-PE pool[c]	Glycerophospholipid metabolism	Core
HMR_0645	c	1-acyl-PE pool[c] + H2O[c] => fatty acid-LD-PE pool[c] + sn-glycerol-3-PE[c]	Glycerophospholipid metabolism	Core
HMR_0646	c	H2O[c] + sn-glycerol-3-PE[c] => ethanolamine[c] + sn-glycerol-3-phosphate[c]	Glycerophospholipid metabolism	Core
HMR_0648	c	ATP[c] + ethanolamine[c] => ADP[c] + ethanolamine-phosphate[c]	Glycerophospholipid metabolism	Core
HMR_0651	c	CTP[c] + ethanolamine-phosphate[c] => CDP-ethanolamine[c] + PPi[c]	Glycerophospholipid metabolism	Core
HMR_0653	c	PE-LD pool[c] + SAM[c] => PE-NME-LD pool[c] + SAH[c]	Glycerophospholipid metabolism	Core
HMR_0654	c	PE-NME-LD pool[c] + SAM[c] => PPE-NME2-LD pool[c] + SAH[c]	Glycerophospholipid metabolism	Core
HMR_0657	c	H+[c] + PPE-NME2-LD pool[c] + SAM[c] => PC-LD pool[c] + SAH[c]	Glycerophospholipid metabolism	Core
HMR_0660	c	H2O[c] + PS-LD pool[c] => phosphatidate-LD-PS pool[c] + serine[c]	Glycerophospholipid metabolism	Core
HMR_7591	c	1-acylglycerol-3P-LD-TG1 pool[c] + NADP+[c] <=> acylglycerone-phosphate[c] + H+[c] + NADPH[c]	Glycerophospholipid metabolism	Core
HMR_7611	c	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[c] + H2O[c] => 1-organyl-2-lyso-sn-glycero-3-phosphocholine[c] + acetate[c]	Glycerophospholipid metabolism	Core
HMR_7613	c	1-organyl-2-lyso-sn-glycero-3-phosphocholine[c] + acetyl-CoA[c] => 2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[c] + CoA[c]	Glycerophospholipid metabolism	Core
HMR_8518	c	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[c] + H2O[c] => 1-alkyl-2-lysoglycerol-3-phosphocholine[c] + acetate[c]	Glycerophospholipid metabolism	Core
HMR_0837	c	CMP-N-acetylneuraminate[c] + GM1[c] => CMP[c] + GD1a[c]	Glycosphingolipid biosynthesis-ganglio series	Core
HMR_0838	c	GD1a[c] + H2O[c] => GM1[c] + N-acetylneuraminate[c]	Glycosphingolipid biosynthesis-ganglio series	Core
HMR_0844	c	CMP-N-acetylneuraminate[c] + GD1b[c] => CMP[c] + GT1b[c]	Glycosphingolipid biosynthesis-ganglio series	Core
HMR_0845	c	GT1b[c] + H2O[c] => GD1b[c] + N-acetylneuraminate[c]	Glycosphingolipid biosynthesis-ganglio series	Core
HMR_0849	c	CMP-N-acetylneuraminate[c] + GA2[c] => CMP[c] + GM2[c]	Glycosphingolipid biosynthesis-ganglio series	Core
HMR_0850	c	GM2[c] + H2O[c] => GA2[c] + N-acetylneuraminate[c]	Glycosphingolipid biosynthesis-ganglio series	Core
HMR_0803	c	globotriaosylceramide[c] + H2O[c] => galactose[c] + LacCer pool[c]	Glycosphingolipid biosynthesis-globo series	Core
HMR_0807	c	globoside[c] + H2O[c] => globotriaosylceramide[c] + N-acetylgalactosamine[c]	Glycosphingolipid biosynthesis-globo series	Core
HMR_1321	c	H2O[c] + prostaglandin A2[c] <=> prostaglandin E2[c]	prostaglandin biosynthesis	Core
HMR_1327	c	NADP+[c] + prostaglandin F2alpha[c] => H+[c] + NADPH[c] + prostaglandin E2[c]	prostaglandin biosynthesis	Core
HMR_1367	c	GSH[c] + prostaglandin J2[c] <=> S-(PGJ2)-glutathione[c]	prostaglandin biosynthesis	Core
HMR_1370	c	GSH[c] + prostaglandin A2[c] <=> S-(PGA2)-glutathione[c]	prostaglandin biosynthesis	Core
HMR_1379	c	delta-12-prostaglandin J2[c] + GSH[c] <=> S-(9-deoxy-delta9,12-PGD2)-glutathione[c]	prostaglandin biosynthesis	Core
HMR_1384	c	9-deoxy-delta12-PGD2[c] + GSH[c] <=> S-(9-deoxy-delta12-PGD2)-glutathione[c]	prostaglandin biosynthesis	Core
HMR_1393	r	2 H+[r] + prostaglandin G1[r] <=> H2O[r] + prostaglandin H1[r]	prostaglandin biosynthesis	Core
HMR_1394	c	prostaglandin E1[c] <=> prostaglandin H1[c]	prostaglandin biosynthesis	Core
HMR_1395	c	H2O[c] + prostaglandin A1[c] <=> prostaglandin E1[c]	prostaglandin biosynthesis	Core
HMR_1398	c	GSH[c] + prostaglandin A1[c] <=> S-(PGA1)-glutathione[c]	prostaglandin biosynthesis	Core
HMR_7604	c	1-alkenyl-2-acylglycerol[c] + CDP-ethanolamine[c] <=> CMP[c] + O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c]	Ether lipid metabolism	Core
HMR_0025	n	activation-ppara[n] => activation-ppara[c]	Transport, nuclear	Core
HMR_0030	n	activation-ppara[c] => activation-ppara[n]	Transport, nuclear	Core
HMR_7373	s	H2O[s] + keratan sulfate I[s] => 6-deoxy-L-galactose[s] + keratan sulfate I, degradation product 1[s]	Keratan sulfate degradation	Core
HMR_1679	m	5beta-cholestane-3alpha,7alpha-diol[c] <=> 5beta-cholestane-3alpha,7alpha-diol[m]	Transport, mitochondrial	Core
HMR_1684	c	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[c] + H+[c] + NADH[c] <=> 5beta-cholestane-3alpha,7alpha,26-triol[c] + NAD+[c]	Bile acid biosynthesis	Core
HMR_1692	c	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[c] + H2O[c] + NAD+[c] <=> 3alpha,7alpha-dihydroxy-5beta-cholestanate[c] + H+[c] + NADH[c]	Bile acid biosynthesis	Core
HMR_1694	m	3alpha,7alpha-dihydroxy-5beta-cholestanate[c] <=> 3alpha,7alpha-dihydroxy-5beta-cholestanate[m]	Transport, mitochondrial	Core
HMR_1703	p	25(R)DHCA-CoA[p] <=> 25(S)DHCA-CoA[p]	Bile acid biosynthesis	Core
HMR_1717	p	chenodeoxycholoyl-CoA[c] <=> chenodeoxycholoyl-CoA[p]	Transport, peroxisomal	Core
HMR_1813	r	3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one[r] + H+[r] + NADPH[r] <=> 5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol[r] + NADP+[r]	Bile acid biosynthesis	Core
HMR_1836	p	deoxycholoyl-CoA[c] <=> deoxycholoyl-CoA[p]	Transport, peroxisomal	Core
HMR_3799	m	H2O[m] + propanoyl-CoA[m] => CoA[m] + propanoate[m]	Bile acid biosynthesis	Core
HMR_4679	c	cysteamine[c] + O2[c] <=> hypotaurine[c]	Bile acid biosynthesis	Core
HMR_1896	s	ATP[c] + bilirubin-bisglucuronoside[c] + H2O[c] => ADP[c] + bilirubin-bisglucuronoside[s] + Pi[c]	Bile acid recycling	Core
HMR_4252	c	H2O[c] + nicotinate ribonucleotide[c] => nicotinate D-ribonucleoside[c] + Pi[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4257	c	ATP[c] + nicotinate ribonucleotide[c] <=> deamido-NAD[c] + PPi[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4262	c	nicotinamide D-ribonucleotide[c] + PPi[c] <=> nicotinamide[c] + PRPP[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4264	c	H+[c] + H2O[c] + nicotinamide D-ribonucleotide[c] => nicotinamide ribonucleoside[c] + Pi[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4265	c	ATP[c] + nicotinamide ribonucleoside[c] => ADP[c] + H+[c] + nicotinamide D-ribonucleotide[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4269	c	ATP[c] + NAD+[c] => ADP[c] + NADP+[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4270	c	H2O[c] + NADP+[c] => NAD+[c] + Pi[c]	Nicotinate and nicotinamide metabolism	Core
HMR_4271	m	H+[c] + NADH[m] + NADP+[m] => H+[m] + NAD+[m] + NADPH[m]	Transport, mitochondrial	Core
HMR_4276	n	ATP[n] + nicotinate ribonucleotide[n] <=> deamido-NAD[n] + PPi[n]	Nicotinate and nicotinamide metabolism	Core
HMR_8791	c	H+[c] + nicotinamide[c] + ribose-1-phosphate[c] <=> nicotinamide ribonucleoside[c] + Pi[c]	Nicotinate and nicotinamide metabolism	Core
HMR_3871	c	ATP[c] + dephospho-CoA[c] => ADP[c] + CoA[c]	Pantothenate and CoA biosynthesis	Core
HMR_4714	c	ATP[c] + pantetheine[c] => ADP[c] + phosphopantetheine[c]	Pantothenate and CoA biosynthesis	Core
HMR_4716	c	N-pantothenoylcysteine[c] => CO2[c] + pantetheine[c]	Pantothenate and CoA biosynthesis	Core
HMR_4718	c	ATP[c] + pantothenate[c] => ADP[c] + D-4-phosphopantothenate[c]	Pantothenate and CoA biosynthesis	Core
HMR_4723	c	CTP[c] + cysteine[c] + D-4-phosphopantothenate[c] => (R)-4-phosphopantothenoyl-cysteine[c] + CMP[c] + PPi[c]	Pantothenate and CoA biosynthesis	Core
HMR_4727	c	ATP[c] + phosphopantetheine[c] <=> dephospho-CoA[c] + PPi[c]	Pantothenate and CoA biosynthesis	Core
HMR_4730	c	(R)-4-phosphopantothenoyl-cysteine[c] + ADP[c] <=> ATP[c] + N-pantothenoylcysteine[c]	Pantothenate and CoA biosynthesis	Core
HMR_4731	m	(R)-4-phosphopantothenoyl-cysteine[m] + ADP[m] <=> ATP[m] + N-pantothenoylcysteine[m]	Pantothenate and CoA biosynthesis	Core
HMR_0663	c	H2O[c] + PI pool[c] => 1,2-diacylglycerol-LD-PI pool[c] + inositol-1-phosphate[c]	Inositol phosphate metabolism	Core
HMR_6540	c	H2O[c] + inositol-1-phosphate[c] => inositol[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6542	c	ATP[c] + PI pool[c] => 1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6543	c	1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + H2O[c] => PI pool[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6544	c	1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + ATP[c] => 1-phosphatidyl-myo-inositol-3,5-bisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6545	c	1-phosphatidyl-myo-inositol-3,5-bisphosphate[c] + H2O[c] => 1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6546	c	ATP[c] + PI pool[c] => 1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6547	c	1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + H2O[c] => PI pool[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6548	c	1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + ATP[c] => 1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6549	c	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c] + H2O[c] => 1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6550	c	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c] + H2O[c] => 1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6551	c	1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + ATP[c] => ADP[c] + phosphatidylinositol-4,5-bisphosphate[c]	Inositol phosphate metabolism	Core
HMR_6552	c	H2O[c] + phosphatidylinositol-4,5-bisphosphate[c] => 1-phosphatidyl-1D-myo-inositol-4-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6553	c	H2O[c] + phosphatidylinositol-4,5-bisphosphate[c] => 1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6554	c	1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + ATP[c] => ADP[c] + phosphatidylinositol-4,5-bisphosphate[c]	Inositol phosphate metabolism	Core
HMR_6555	c	ATP[c] + phosphatidylinositol-4,5-bisphosphate[c] => ADP[c] + phosphatidylinositol-3,4,5-trisphosphate[c]	Inositol phosphate metabolism	Core
HMR_6556	c	H2O[c] + phosphatidylinositol-3,4,5-trisphosphate[c] => phosphatidylinositol-4,5-bisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6557	c	H2O[c] + phosphatidylinositol-3,4,5-trisphosphate[c] => 1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6558	c	H2O[c] + phosphatidylinositol-3,4,5-trisphosphate[c] => phosphatidylinositol-3,5-bisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6559	c	H2O[c] + phosphatidylinositol-4,5-bisphosphate[c] => 1,2-diacylglycerol-LD-TAG pool[c] + D-myo-inositol-1,4,5-trisphosphate[c]	Inositol phosphate metabolism	Core
HMR_6563	c	ATP[c] + D-myo-inositol-1,4,5-trisphosphate[c] => 1D-myo-inositol-1,3,4,5-tetrakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6564	c	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c] + H2O[c] => D-myo-inositol-1,4,5-trisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6565	c	1D-myo-inositol-1,3,4,5-tetrakisphosphate[c] + H2O[c] => 1D-myo-inositol-1,3,4-trisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6566	c	1D-myo-inositol-1,3,4-trisphosphate[c] + ATP[c] => 1D-myo-inositol-1,3,4,5-tetrakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6571	c	1D-myo-inositol-3-phosphate[c] + H2O[c] => inositol[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6575	c	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c] + ADP[c] <=> 1D-myo-inositol-3,4,5,6-tetrakisphosphate[c] + ATP[c]	Inositol phosphate metabolism	Core
HMR_6576	c	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c] + ATP[c] => ADP[c] + myo-inositol-hexakisphosphate[c]	Inositol phosphate metabolism	Core
HMR_6579	c	ATP[c] + PI pool[c] => 1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6583	c	1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + H2O[c] => PI pool[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6587	c	1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + ATP[c] => 1-phosphatidyl-myo-inositol-3,5-bisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_6591	c	H2O[c] + phosphatidylinositol-3,5-bisphosphate[c] => 1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_6592	c	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c] + ATP[c] => ADP[c] + phosphatidylinositol-3,4,5-trisphosphate[c]	Inositol phosphate metabolism	Core
HMR_6595	c	ATP[c] + phosphatidylinositol-3,5-bisphosphate[c] => ADP[c] + phosphatidylinositol-3,4,5-trisphosphate[c]	Inositol phosphate metabolism	Core
HMR_7652	c	ATP[c] + myo-inositol-hexakisphosphate[c] => 5-pp-inspP5[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_7655	c	5-pp-inspP5[c] + H2O[c] => myo-inositol-hexakisphosphate[c] + Pi[c]	Inositol phosphate metabolism	Core
HMR_7656	c	5-pp-inspP5[c] + ATP[c] => 1D-myo-inositol-bisdiphosphate-tetrakisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_8813	c	1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + ATP[c] => 1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c] + ADP[c]	Inositol phosphate metabolism	Core
HMR_8815	c	1-phosphatidyl-1D-myo-inositol-3-phosphate[c] + ATP[c] => ADP[c] + phosphatidylinositol-3,5-bisphosphate[c]	Inositol phosphate metabolism	Core
HMR_8824	c	1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + ATP[c] => ADP[c] + phosphatidylinositol-3,5-bisphosphate[c]	Inositol phosphate metabolism	Core
HMR_8835	c	1D-myo-inositol-bisdiphosphate-tetrakisphosphate[c] + 2 H2O[c] => 1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c] + Pi[c] + PPi[c]	Inositol phosphate metabolism	Core
HMR_3925	c	dihydrobiopterin[c] + H+[c] + NADH[c] <=> NAD+[c] + tetrahydrobiopterin[c]	Folate metabolism	Core
HMR_4332	c	dihydrofolate[c] + H+[c] + NADH[c] <=> NAD+[c] + THF[c]	Folate metabolism	Core
HMR_4333	c	dihydrofolate[c] + H+[c] + NADPH[c] <=> NADP+[c] + THF[c]	Folate metabolism	Core
HMR_4335	m	dihydrofolate[m] + H+[m] + NADPH[m] <=> NADP+[m] + THF[m]	Folate metabolism	Core
HMR_4338	c	ATP[c] + formate[c] + THF[c] => 10-formyl-THF[c] + ADP[c] + Pi[c]	Folate metabolism	Core
HMR_4440	m	5,10-methenyl-THF[m] + NADH[m] <=> 5,10-methylene-THF[m] + NAD+[m]	Folate metabolism	Core
HMR_4442	c	5,10-methenyl-THF[c] + NADPH[c] <=> 5,10-methylene-THF[c] + NADP+[c]	Folate metabolism	Core
HMR_4444	m	5,10-methenyl-THF[m] + NADPH[m] <=> 5,10-methylene-THF[m] + NADP+[m]	Folate metabolism	Core
HMR_4446	c	5,10-methylene-THF[c] + H+[c] + NADPH[c] => 5-methyl-THF[c] + NADP+[c]	Folate metabolism	Core
HMR_4448	c	5,10-methylene-THF[c] + H+[c] + NADH[c] => 5-methyl-THF[c] + NAD+[c]	Folate metabolism	Core
HMR_4503	c	10-formyl-THF[c] + H+[c] <=> 5,10-methenyl-THF[c] + H2O[c]	Folate metabolism	Core
HMR_4505	m	10-formyl-THF[m] + H+[m] <=> 5,10-methenyl-THF[m] + H2O[m]	Folate metabolism	Core
HMR_4654	c	folate[c] + H+[c] + NADH[c] <=> dihydrofolate[c] + NAD+[c]	Folate metabolism	Core
HMR_4655	c	folate[c] + H+[c] + NADPH[c] <=> dihydrofolate[c] + NADP+[c]	Folate metabolism	Core
HMR_7908	c	10-formyl-THF[c] + 4 ATP[c] + 4 glutamate[c] => 10-formyl-THF-glu(5)[c] + 4 ADP[c] + 4 Pi[c]	Folate metabolism	Core
HMR_7910	c	10-formyl-THF-glu(5)[c] + ATP[c] + glutamate[c] => 10-formyl-THF-glu(6)[c] + ADP[c] + Pi[c]	Folate metabolism	Core
HMR_7912	c	10-formyl-THF-glu(6)[c] + ATP[c] + glutamate[c] => 10-formyl-THF-glu(7)[c] + ADP[c] + Pi[c]	Folate metabolism	Core
HMR_7920	s	10-formyl-THF-glu(5)[s] + 4 H2O[s] => 10-formyl-THF[s] + 4 glutamate[s]	Folate metabolism	Core
HMR_7921	s	10-formyl-THF-glu(6)[s] + H2O[s] => 10-formyl-THF-glu(5)[s] + glutamate[s]	Folate metabolism	Core
HMR_7922	s	10-formyl-THF-glu(7)[s] + H2O[s] => 10-formyl-THF-glu(6)[s] + glutamate[s]	Folate metabolism	Core
HMR_8105	c	4 ATP[c] + dihydrofolate[c] + 4 glutamate[c] => 4 ADP[c] + pentaglutamyl-folate(DHF)[c] + 4 Pi[c]	Folate metabolism	Core
HMR_8106	c	ATP[c] + glutamate[c] + pentaglutamyl-folate(DHF)[c] => ADP[c] + hexaglutamyl-folate(DHF)[c] + Pi[c]	Folate metabolism	Core
HMR_8107	c	ATP[c] + glutamate[c] + hexaglutamyl-folate(DHF)[c] => ADP[c] + heptaglutamyl-folate(DHF)[c] + Pi[c]	Folate metabolism	Core
HMR_8108	c	4 ATP[c] + 4 glutamate[c] + THF[c] => 4 ADP[c] + pentaglutamyl-folate(THF)[c] + 4 Pi[c]	Folate metabolism	Core
HMR_8109	c	ATP[c] + glutamate[c] + pentaglutamyl-folate(THF)[c] => ADP[c] + hexaglutamyl-folate(THF)[c] + Pi[c]	Folate metabolism	Core
HMR_8110	c	ATP[c] + glutamate[c] + hexaglutamyl-folate(THF)[c] => ADP[c] + heptaglutamyl-folate(THF)[c] + Pi[c]	Folate metabolism	Core
HMR_8129	s	4 H2O[s] + pentaglutamyl-folate(DHF)[s] => dihydrofolate[s] + 4 glutamate[s]	Folate metabolism	Core
HMR_8132	s	4 H2O[s] + pentaglutamyl-folate(THF)[s] => 4 glutamate[s] + THF[s]	Folate metabolism	Core
HMR_8135	s	H2O[s] + hexaglutamyl-folate(DHF)[s] => glutamate[s] + pentaglutamyl-folate(DHF)[s]	Folate metabolism	Core
HMR_8137	s	H2O[s] + hexaglutamyl-folate(THF)[s] => glutamate[s] + pentaglutamyl-folate(THF)[s]	Folate metabolism	Core
HMR_8139	s	H2O[s] + heptaglutamyl-folate(DHF)[s] => glutamate[s] + hexaglutamyl-folate(DHF)[s]	Folate metabolism	Core
HMR_8141	s	H2O[s] + heptaglutamyl-folate(THF)[s] => glutamate[s] + hexaglutamyl-folate(THF)[s]	Folate metabolism	Core
HMR_8144	c	5,10-methenyl-THF[c] + NADH[c] <=> 5,10-methylene-THF[c] + NAD+[c]	Folate metabolism	Core
HMR_7663	s	biocytin[s] + H2O[s] => biotin[s] + lysine[s]	Biotin metabolism	Core
HMR_7668	c	ATP[c] + biotin[c] => biotinyl-5-AMP[c] + PPi[c]	Biotin metabolism	Core
HMR_7672	c	apoC-lys_btn[c] + ATP[c] + HCO3-[c] => ADP[c] + carboxybiotin-carboxyl-carrier[c] + Pi[c]	Biotin metabolism	Core
HMR_7673	c	acetyl-CoA[c] + carboxybiotin-carboxyl-carrier[c] + H+[c] => apoC-lys_btn[c] + malonyl-CoA[c]	Biotin metabolism	Core
HMR_4165	c	6-pyruvoyltetrahydropterin[c] + 2 H+[c] + 2 NADPH[c] <=> 2 NADP+[c] + tetrahydrobiopterin[c]	Biopterin metabolism	Core
HMR_4166	c	6-pyruvoyltetrahydropterin[c] + H+[c] + NADPH[c] => 6-lactoyl-5,6,7,8-tetrahydropterin[c] + NADP+[c]	Biopterin metabolism	Core
HMR_4167	c	6-lactoyl-5,6,7,8-tetrahydropterin[c] + H+[c] + NADPH[c] => NADP+[c] + tetrahydrobiopterin[c]	Biopterin metabolism	Core
HMR_4523	c	dihydrobiopterin[c] + H+[c] + NADPH[c] <=> NADP+[c] + tetrahydrobiopterin[c]	Biopterin metabolism	Core
HMR_4539	c	4alpha-hydroxytetrahydrobiopterin[c] <=> H2O[c] + O2-4a-cyclic-tetrahydrobiopterin[c]	Biopterin metabolism	Core
HMR_4540	n	4alpha-hydroxytetrahydrobiopterin[n] <=> H2O[n] + O2-4a-cyclic-tetrahydrobiopterin[n]	Biopterin metabolism	Core
HMR_4541	c	O2-4a-cyclic-tetrahydrobiopterin[c] <=> quinonoid dihydrobiopterin[c]	Biopterin metabolism	Core
HMR_4542	n	O2-4a-cyclic-tetrahydrobiopterin[n] <=> quinonoid dihydrobiopterin[n]	Biopterin metabolism	Core
HMR_4543	c	4alpha-hydroxytetrahydrobiopterin[c] <=> H2O[c] + quinonoid dihydrobiopterin[c]	Biopterin metabolism	Core
HMR_4544	n	4alpha-hydroxytetrahydrobiopterin[n] <=> H2O[n] + quinonoid dihydrobiopterin[n]	Biopterin metabolism	Core
HMR_6396	c	dehydroascorbic acid[c] + H+[c] + NADPH[c] => ascorbate[c] + NADP+[c]	Ascorbate and aldarate metabolism	Core
HMR_3991	s	4 Fe2+[s] + 4 H+[s] + O2[s] => 4 Fe3+[s] + 2 H2O[s]	Porphyrin metabolism	Core
HMR_4744	c	2 5-aminolevulinate[c] => 2 H2O[c] + porphobilinogen[c]	Porphyrin metabolism	Core
HMR_4746	c	H2O[c] + 4 porphobilinogen[c] => hydroxymethylbilane[c] + 4 NH3[c]	Porphyrin metabolism	Core
HMR_4748	c	hydroxymethylbilane[c] => H2O[c] + uroporphyrinogen III[c]	Porphyrin metabolism	Core
HMR_4750	c	uroporphyrinogen III[c] => 4 CO2[c] + coproporphyrinogen III[c]	Porphyrin metabolism	Core
