RxnID	Comps	Eq	Subs	Type	Class
HMR_6684	r	13-cis-retinoate[r] + H+[r] + NADPH[r] + O2[r] => 5,6-epoxy-13-cis-retinoate[r] + H2O[r] + NADP+[r]	Retinol metabolism	Pan	Absent
HMR_6685	c	5,6-epoxy-13-cis-retinoate[c] + UDP-glucuronate[c] => rac-5,6-epoxy-retinoyl-beta-D-glucuronide[c] + UDP[c]	Retinol metabolism	Pan	Absent
HMR_6686	r	5,6-epoxy-13-cis-retinoate[r] + UDP-glucuronate[r] => rac-5,6-epoxy-retinoyl-beta-D-glucuronide[r] + UDP[r]	Retinol metabolism	Pan	Absent
HMR_6694	c	N-retinylidene-N-retinylethanolamine[c] <=> iso-A2E(13-cis)[c]	Retinol metabolism	Pan	Absent
HMR_6695	c	N-retinylidene-N-retinylethanolamine[c] <=> iso-A2E(11-cis)[c]	Retinol metabolism	Pan	Absent
HMR_6697	c	N-retinylidene-N-retinylethanolamine[c] <=> iso-A2E(9-cis)[c]	Retinol metabolism	Pan	Absent
HMR_6699	c	N-retinylidene-N-retinylethanolamine[c] <=> iso-A2E(9,13-di-cis)[c]	Retinol metabolism	Pan	Absent
HMR_6704	c	4-hydroxy-all-trans-retinoate[c] + UDP-glucuronate[c] => rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinoate[c] + UDP[c]	Retinol metabolism	Pan	Absent
HMR_6705	r	4-hydroxy-all-trans-retinoate[r] + UDP-glucuronate[r] => rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinoate[r] + UDP[r]	Retinol metabolism	Pan	Absent
HMR_8703	c	O2[c] + 2 retinoate[c] => 2 4-oxo-13-cis-retinoate[c] + 4 H+[c]	Retinol metabolism	Pan	Absent
HMR_8704	c	13-cis-oxo-retinoate[c] <=> 4-oxo-13-cis-retinoate[c] + 2 H+[c]	Retinol metabolism	Pan	Absent
HMR_8706	c	2 13-cis-retinoate[c] + O2[c] => 2 13-cis-oxo-retinoate[c]	Retinol metabolism	Pan	Absent
HMR_8712	c	ATP[c] + CoA[c] + retinoate[c] => AMP[c] + PPi[c] + retinoyl-CoA[c]	Retinol metabolism	Pan	Absent
HMR_4546	c	acetyl-CoA[c] + serotonin[c] => CoA[c] + N-acetyl-serotonin[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4547	c	N-acetyl-serotonin[c] + SAM[c] => melatonin[c] + SAH[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4549	c	6-hydroxymelatonin-sulfate[c] + 2 H+[c] <=> 6-hydroxymelatonin[c] + sulfite[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4550	c	melatonin[c] + O2[c] => formyl-N-acetyl-5-methoxykynurenamine[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4552	c	hydroxide[c] + melatonin[c] <=> melatonin radical[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4553	c	cyclic-3-hydroxymelatonin[c] + H2O[c] <=> hydroxide[c] + melatonin radical[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4554	c	6-hydroxy-1,2,3,4-tetrahydro-beta-carboline[c] + H2O[c] <=> formaldehyde[c] + serotonin[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4555	c	SAM[c] + serotonin[c] => N-methylserotonin[c] + SAH[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4556	c	N-methylserotonin[c] + SAM[c] <=> bufotenine[c] + SAH[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4557	c	O2[c] + serotonin[c] => formyl-5-hydroxykynurenamine[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4561	c	5-hydroxyindoleacetaldehyde[c] + H+[c] + NADPH[c] <=> 5-hydroxytryptophol[c] + NADP+[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4563	c	5-hydroxytryptophol[c] + SAM[c] => 5-methoxytryptophol[c] + SAH[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_4564	c	5-hydroxyindoleacetate[c] + SAM[c] => 5-methoxyindoleacetate[c] + SAH[c]	Serotonin and melatonin biosynthesis	Pan	Absent
HMR_8744	m	H2O[m] + thiamin-PP[m] => Pi[m] + thiamin-P[m]	Thiamine metabolism	Pan	Absent
HMR_8746	c	pyruvate[c] + thiamin-PP[c] => 2-(alpha-hydroxyethyl)thiamine-diphosphate[c] + CO2[c]	Thiamine metabolism	Pan	Absent
HMR_8003	m	24R,25-dihyoxyvitamin D2[m] + H+[m] + NADPH[m] + O2[m] => 1-alpha,24R,25-trihydroxyvitamin D2[m] + H2O[m] + NADP+[m]	Vitamin D metabolism	Pan	Absent
HMR_8004	m	25-hydroxyvitamin D2[m] + H+[m] + NADPH[m] + O2[m] => 1-alpha,25-dihydroxyvitamin D2[m] + H2O[m] + NADP+[m]	Vitamin D metabolism	Pan	Absent
HMR_8005	m	1-alpha,25-dihydroxyvitamin D2[m] + H+[m] + NADPH[m] + O2[m] => 1-alpha,24R,25-trihydroxyvitamin D2[m] + H2O[m] + NADP+[m]	Vitamin D metabolism	Pan	Absent
HMR_8006	m	(24R)-24,25-dihydroxycalciol[m] + H+[m] + NADPH[m] + O2[m] => calcitetrol[m] + H2O[m] + NADP+[m]	Vitamin D metabolism	Pan	Absent
HMR_8012	c	lumisterol 3[c] <=> previtamin D3[c]	Vitamin D metabolism	Pan	Absent
HMR_8013	c	previtamin D3[c] <=> tachysterol 3[c]	Vitamin D metabolism	Pan	Absent
HMR_6423	c	alpha-tocotrienol[c] + monodehydroascorbate[c] <=> alpha-tocotrienoxyl radical[c] + ascorbate[c]	Vitamin E metabolism	Pan	Absent
HMR_6457	c	8alpha-hydroxy-gamma-tocopherone[c] <=> gamma-tocopheroxyl-radical[c] + hydroxide[c]	Vitamin E metabolism	Pan	Absent
HMR_6458	c	8alpha-hydroxy-gamma-tocopherone[c] <=> gamma-tocopheryl-quinone[c]	Vitamin E metabolism	Pan	Absent
HMR_6461	c	nitrosoperoxycarbonate[c] => CO2[c] + H+[c] + peroxynitrite[c]	Vitamin E metabolism	Pan	Absent
HMR_6499	c	alpha-tocopherol[c] + 2 H+[c] + ubiquinone[m] <=> alpha-tocopheryl quinone[c] + ubiquinol[m]	Vitamin E metabolism	Pan	Absent
HMR_6500	c	alpha-tocopheryl hydroquinone[c] + ubiquinone[m] <=> alpha-tocopheryl quinone[c] + ubiquinol[m]	Vitamin E metabolism	Pan	Absent
HMR_6501	c	8alpha-hydroxytocopherone[c] <=> alpha-tocopheryl quinone[c]	Vitamin E metabolism	Pan	Absent
HMR_7018	c	aflatoxin B1[c] + H+[c] + NADPH[c] + O2[c] => aflatoxin M1[c] + H2O[c] + NADP+[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7020	c	aflatoxin B1[c] + H+[c] + NADPH[c] + O2[c] => aflatoxin B1-endo-8,9-epoxide[c] + H2O[c] + NADP+[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7051	c	bromobenzene-2,3-oxide[c] + H2O[c] => bromobenzene-2,3-dihydrodiol[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7073	c	1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol[c] => 5-(3-pyridyl)-2-hydroxytetrahydrofuran[c] + N-nitrosomethanamine[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7074	c	5-(3-pyridyl)-2-hydroxytetrahydrofuran[c] => gamma-hydroxy-3-pyridinebutanoate[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7090	c	2,2-dichloroacetaldehyde[c] + H2O[c] => 2,2-dichloro-1,1-ethanediol[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7091	c	1,1-dichloroethylene[c] + H+[c] + NADPH[c] + O2[c] => 1,1-dichloroethylene epoxide[c] + H2O[c] + NADP+[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7092	c	1,1-dichloroethylene epoxide[c] + GSH[c] => 2-(S-glutathionyl)acetyl chloride[c] + hydrochloride[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7093	c	2-(S-glutathionyl)acetyl chloride[c] + GSH[c] => 2-(S-glutathionyl)acetyl glutathione[c] + hydrochloride[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7094	c	2-(S-glutathionyl)acetyl chloride[c] + H2O[c] => 2-S-glutathionyl acetate[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7095	c	2-(S-glutathionyl)acetyl glutathione[c] + H2O[c] => 2-S-glutathionyl acetate[c] + GSH[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7096	c	1,1-dichloroethylene[c] + H+[c] + NADPH[c] + O2[c] => chloroacetyl chloride[c] + H2O[c] + NADP+[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7097	c	chloroacetyl chloride[c] + GSH[c] => hydrochloride[c] + S-(2-chloroacetyl)glutathione[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7098	c	chloroacetyl chloride[c] + H2O[c] => chloroacetic acid[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_7104	c	glutathione episulfonium ion[c] + H2O[c] => S-(2-hydroxyethyl)glutathione[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_8040	c	coumarin[c] + H+[c] + NADPH[c] + O2[c] => H2O[c] + NADP+[c] + umbelliferone[c]	Metabolism of xenobiotics by cytochrome P450	Pan	Absent
HMR_5128	s	NH4+[s] => H+[s] + NH3[s]	Miscellaneous	Pan	Absent
HMR_8617	m	H2O[m] + triphosphate[m] => Pi[m] + PPi[m]	Miscellaneous	Pan	Absent
HMR_7741	m	H+[m] + NADP+[m] + 2 reduced ferredoxin[m] <=> NADPH[m] + 2 oxidized ferredoxin[m]	Miscellaneous	Pan	Absent
HMR_9464	c	dextrin[c] + H2O[c] => dextrin(n-1)[c] + glucose[c]	Isolated	Pan	Absent
HMR_9465	s	H2O[s] + isomaltose[s] => 2 glucose[s]	Isolated	Pan	Absent
HMR_9466	c	1-deoxy-1-(N6-lysino)-D-fructose[c] + ATP[c] <=> ADP[c] + fructoselysine-3-phosphate[c]	Isolated	Pan	Absent
HMR_9467	c	ADP[c] + fructoseglycine-ketone-3-phosphate[c] <=> ATP[c] + fructoseglycine[c]	Isolated	Pan	Absent
HMR_9468	c	H2O[c] + neurotensin[c] => neurotensin 1-10[c] + neurotensin 11-13[c]	Isolated	Pan	Absent
HMR_9469	c	dynorphin A-(1-8)[c] + H2O[c] => dynorphin A-(1-5)[c] + dynorphin A-(6-8)[c]	Isolated	Pan	Absent
HMR_9470	c	H+[c] + L-sorbose[c] + NADH[c] <=> L-iditol[c] + NAD+[c]	Isolated	Pan	Absent
HMR_9471	c	2,3-cyclic-UMP[c] + H2O[c] => 3-UMP[c]	Isolated	Pan	Absent
HMR_9472	c	H2O[c] + neuromedin B[c] => neuromedin B(1-3)[c] + neuromedin B(4-10)[c]	Isolated	Pan	Absent
HMR_9473	c	H2O[c] + neuromedin N[c] => leucine[c] + neuromedin N(1-4)[c]	Isolated	Pan	Absent
HMR_9474	c	hippurate[c] + SAM[c] => O-methylhippurate[c] + SAH[c]	Isolated	Pan	Absent
HMR_9475	c	2 H2O[c] + somatostatin[c] => alanine[c] + glycine[c] + somatostatin fragment 3-14[c]	Isolated	Pan	Absent
HMR_9476	c	H2O[c] + TRH[c] => 5-oxoproline[c] + histidyl-prolinamide[c]	Isolated	Pan	Absent
HMR_9477	c	H2O[c] + N-acetyl-seryl-aspartyl-lysyl-proline[c] => lysyl-proline[c] + N-acetyl-seryl-aspartate[c]	Isolated	Pan	Absent
HMR_9478	c	beta-casomorphin[c] + H2O[c] => beta-casomorphin (1-6)[c] + isoleucine[c]	Isolated	Pan	Absent
HMR_9479	c	H2O[c] + neocasomorphin[c] => isoleucine[c] + neocasomorphin (1-5)[c]	Isolated	Pan	Absent
HMR_9480	c	apelin-13[c] + H2O[c] => apelin-(1-12)[c] + phenylalanine[c]	Isolated	Pan	Absent
HMR_9481	c	2 H+[c] + H2O[c] + kinetensin[c] => kinetensin 1-7[c] + leucine[c] + phenylalanine[c]	Isolated	Pan	Absent
HMR_9482	c	H2O[c] + kinetensin[c] => kinetensin 1-8[c] + leucine[c]	Isolated	Pan	Absent
HMR_9483	s	2 H2O[s] + kinetensin[s] => kinetensin 1-3[s] + kinetensin 4-8[s] + leucine[s]	Isolated	Pan	Absent
HMR_9484	c	H2O[c] + P1,P4-bis(5-guanosyl)-tetraphosphate[c] => GMP[c] + GTP[c]	Isolated	Pan	Absent
HMR_9485	c	chitin[c] + H2O[c] => chitin(n-1)[c] + N-acetylglucosamine[c]	Isolated	Pan	Absent
HMR_9487	c	(ADP-D-ribosyl)n+1-acceptor[c] + NAD+[c] <=> (ADP-D-ribosyl)n-acceptor[c] + H+[c] + nicotinamide[c]	Isolated	Pan	Absent
HMR_9490	c	H2O[c] + ubiquitin C terminal thiolester[c] => thiol[c] + ubiquitin[c]	Isolated	Pan	Absent
HMR_9491	c	[protein]-L-lysine[c] + ATP[c] + ubiquitin[c] => [protein]-N-ubiquityllysine[c] + AMP[c] + PPi[c]	Isolated	Pan	Absent
HMR_9492	c	peptidylproline-(omega=0)[c] <=> peptidylproline-(omega=180)[c]	Isolated	Pan	Absent
HMR_9495	c	CoA[c] + histone-N6-acetyl-L-lysine[c] <=> acetyl-CoA[c] + histone-L-lysine[c]	Isolated	Pan	Absent
HMR_9496	c	[protein]-L-glutamine[c] + alkylamine[c] => [protein]-N5-alkylglutamine[c] + NH3[c]	Isolated	Pan	Absent
HMR_9497	c	apppA[c] + H2O[c] => ADP[c] + AMP[c]	Isolated	Pan	Absent
HMR_9498	c	[protein]-L-cysteine[c] + DNA containing 6-O-methylguanine[c] <=> [protein]-S-methyl-L-cysteine[c] + DNA containing guanine[c]	Isolated	Pan	Absent
HMR_9499	c	H2O[c] + S-palmitoylprotein[c] => [protein]-L-cysteine[c] + palmitate[c]	Isolated	Pan	Absent
HMR_9500	c	[protein]-L-isoaspartate-methyl ester[c] + SAH[c] <=> [protein]-L-isoaspartate[c] + SAM[c]	Isolated	Pan	Absent
HMR_9501	c	2 ferrocytochrome C[c] + H+[c] + NADP+[c] <=> 2 ferricytochrome C[c] + NADPH[c]	Isolated	Pan	Absent
HMR_9502	c	H2O[c] + oxytocin[c] => glycinamide[c] + 2 H+[c] + oxytocin 1-8[c]	Isolated	Pan	Absent
HMR_9503	c	ATP[c] + rhodopsin[c] => ADP[c] + phosphorhodopsin[c]	Isolated	Pan	Absent
HMR_9504	c	6-methylmercaptopurine[c] + SAH[c] <=> SAM[c] + thiopurine[c]	Isolated	Pan	Absent
HMR_9505	c	ADP[c] + alpha tubulin[c] + Pi[c] <=> ATP[c] + detyrosinated alpha-tubulin[c] + tyrosine[c]	Isolated	Pan	Absent
HMR_9506	c	3-phosphopolynucleotide[c] + H2O[c] => Pi[c] + polynucleotide[c]	Isolated	Pan	Absent
HMR_9507	c	5-phosphopolynucleotide[c] + H2O[c] => Pi[c] + polynucleotide[c]	Isolated	Pan	Absent
HMR_9508	c	(5)ppPur-mRNA[c] + GTP[c] <=> G(5)pppR-RNA[c] + PPi[c]	Isolated	Pan	Absent
HMR_9509	c	G(5)pppR-RNA[c] + H+[c] + SAM[c] <=> m7G(5')pppR-RNA[c] + SAH[c]	Isolated	Pan	Absent
HMR_9510	c	m7G(5')pppRm-RNA (mRNA containing a 2'-O-methylpurine cap)[c] + SAH[c] <=> m7G(5')pppR-RNA[c] + SAM[c]	Isolated	Pan	Absent
HMR_9511	c	m7G(5')pppm6Am (mRNA containing an N6,2'-O-dimethyladenosine cap)[c] + SAH[c] <=> m7G(5')pppAm[c] + SAM[c]	Isolated	Pan	Absent
HMR_9512	c	CoA[c] + N-tetradecanoylglycylpeptide[c] <=> glycylpeptide[c] + myristoyl-CoA[c]	Isolated	Pan	Absent
HMR_9513	c	H2O[c] + NG,NG-dimethyl-L-arginine[c] => citrulline[c] + dimethylamine[c]	Isolated	Pan	Absent
HMR_9514	c	H+[c] + NADPH[c] + O2[c] + trimethylamine[c] => H2O[c] + NADP+[c] + trimethylamine-N-oxide[c]	Isolated	Pan	Absent
HMR_9515	c	H2O[c] + N-acetyl-O-acetylneuraminate[c] => acetate[c] + N-acetylneuraminate[c]	Isolated	Pan	Absent
HMR_9518	c	guanine[c] + tRNA-queuine[c] <=> queuine[c] + tRNA-guanine[c]	Isolated	Pan	Absent
HMR_9519	c	SAH[c] + tRNA containing N2-methylguanine[c] <=> SAM[c] + tRNA-guanine[c]	Isolated	Pan	Absent
HMR_9520	c	SAH[c] + tRNA containing N7-methylguanine[c] <=> SAM[c] + tRNA-guanine[c]	Isolated	Pan	Absent
HMR_9521	c	SAH[c] + tRNA containing 5-methylaminomethyl-2-thiouridylate[c] <=> SAM[c] + tRNA containing 5-aminomethyl-2-thiouridine[c]	Isolated	Pan	Absent
HMR_9522	c	H2O[c] + N-substituted aminoacyl tRNA[c] => N-substituted amino acid[c] + tRNA[c]	Isolated	Pan	Absent
HMR_9523	c	PPi[c] + tRNA containing 6-isopentenyladenosine[c] <=> dimethylallyl-PP[c] + tRNA[c]	Isolated	Pan	Absent
HMR_9524	c	tRNA-pseudouridine[c] <=> tRNA-uridine[c]	Isolated	Pan	Absent
HMR_9525	c	arsenite[c] + 3 H+[c] + SAM[c] <=> methylarsonate[c] + SAH[c]	Isolated	Pan	Absent
HMR_9527	c	acetanilide[c] + CoA[c] <=> acetyl-CoA[c] + aniline[c]	Isolated	Pan	Absent
HMR_9528	c	[beta-adrenergic-receptor][c] + ATP[c] => ADP[c] + phospho-[beta adrenergic receptor][c]	Isolated	Pan	Absent
HMR_9529	c	H2O[c] + N-acetylmuramoyl-ala[c] => alanine[c] + N-acetylmuramate[c]	Isolated	Pan	Absent
HMR_9530	c	H2O[c] + N4-(acetyl-beta-D-glucosaminyl)asparagine[c] => aspartate[c] + N-acetyl-beta-D-glucosaminylamine[c]	Isolated	Pan	Absent
HMR_9531	c	4-N-(n-acetyl-D-glucosaminyl)-protein[c] + H2O[c] => N-acetyl-beta-D-glucosaminylamine[c] + peptide-L-aspartate[c]	Isolated	Pan	Absent
HMR_9532	c	AKG[c] + O2[c] + peptide-L-aspartate[c] => CO2[c] + peptide-3-hydroxy-L-aspartate[c] + succinate[c]	Isolated	Pan	Absent
HMR_9534	c	(indol-3-yl)acetamide[c] + H2O[c] => indoleacetate[c] + NH3[c]	Isolated	Pan	Absent
HMR_9535	c	3-methyl-2-oxobutanoate-dehydrogenase-phosphate[c] + ADP[c] <=> 3-methyl-2-oxobutanoate-dehydrogenase[c] + ATP[c]	Isolated	Pan	Absent
HMR_9536	c	H2O[c] + sn-glycero-3-phospho-1-inositol[c] => glycerol[c] + inositol-1-phosphate[c]	Isolated	Pan	Absent
HMR_9537	c	H2O[c] + sn-glycero-3-phospho-1-inositol[c] => inositol[c] + sn-glycerol-3-phosphate[c]	Isolated	Pan	Absent
HMR_9538	c	H+[c] + NADH[c] + vitamin K[c] <=> NAD+[c] + reduced vitamin K[c]	Isolated	Pan	Absent
HMR_9539	c	H2O[c] + oxidized dithiothreitol[c] + vitamin K[c] => dithiothreitol[c] + vitamin K epoxide[c]	Isolated	Pan	Absent
HMR_9540	c	dithiothreitol[c] + selenocysteine[c] => alanine[c] + oxidized dithiothreitol[c] + selenide[c]	Isolated	Pan	Absent
HMR_9541	c	L-arginyl-protein[c] + tRNA(arg)[c] <=> [protein][c] + L-arginyl-tRNA(arg)[c]	Isolated	Pan	Absent
HMR_9542	c	dehydroascorbic acid[c] + H2O[c] + peptidylamidoglycolate[c] <=> ascorbate[c] + O2[c] + peptidylglycine[c]	Isolated	Pan	Absent
HMR_9543	c	L-glutaminyl-peptide[c] => 5-oxoprolyl-peptide[c] + NH3[c]	Isolated	Pan	Absent
HMR_9544	c	H2O[c] + oxidized thioredoxin[c] + peptide-L-methionine[c] <=> peptide-L-methionine-(S)-S-oxide[c] + thioredoxin[c]	Isolated	Pan	Absent
HMR_9545	c	H2O[c] + O2[c] + peptidyl-L-lysyl-peptide[c] => H2O2[c] + NH3[c] + peptidyl-allysyl-peptide[c]	Isolated	Pan	Absent
HMR_9546	c	AMP[c] + PPi[c] + RNA-terminal-2,3-cyclic-phosphate[c] <=> ATP[c] + RNA-3-terminal-phosphate[c]	Isolated	Pan	Absent
HMR_9547	c	lysosomal-enzyme-D-mannose[c] + UDP-N-acetylglucosamine[c] <=> lysosomal-enzyme-N-acetyl-D-glucosaminyl-phospho-D-mannose[c] + UMP[c]	Isolated	Pan	Absent
HMR_9548	c	glycoprotein-N-acetyl-D-glucosaminyl-phospho-D-mannose[c] + H2O[c] <=> glycoprotein-phospho-D-mannose[c] + N-acetylglucosamine[c]	Isolated	Pan	Absent
HMR_9549	c	peptide-2-[3-carboxy-3-(methylammonio)propyl]-L-histidine[c] + SAH[c] <=> peptide-2-(3-carboxy-3-aminopropyl)-L-histidine[c] + SAM[c]	Isolated	Pan	Absent
HMR_9550	c	2 [methionine synthase]-cob(II)alamin[c] + H+[c] + NADPH[c] + 2 SAM[c] <=> 2 [methionine synthase]-methylcob(I)alamin[c] + NADP+[c] + 2 SAH[c]	Isolated	Pan	Absent
HMR_9551	c	formyl-L-methionyl-peptide[c] + H2O[c] => formate[c] + methionyl-peptide[c]	Isolated	Pan	Absent
HMR_9552	c	diphospho-myo-inositol-polyphosphate[c] + H2O[c] => myo-inositol-polyphosphate[c] + Pi[c]	Isolated	Pan	Absent
HMR_9553	c	AKG[c] + H+[c] + O2[c] + procollagen-L-lysine[c] => CO2[c] + L-hydroxylysine[c] + succinate[c]	Isolated	Pan	Absent
HMR_9801	c	GTP[c] + L-hydroxylysine[c] <=> GDP[c] + 5-Phosphonooxy-L-lysine[c]	Isolated	Pan	Absent
HMR_9807	c	H2O[c] + 5-Phosphonooxy-L-lysine[c] => 2-aminoadipate 6-semialdehyde[c] + NH3[c] + Pi[c]	Isolated	Pan	Absent
HMR_9554	c	3-(acyloxy)acyl group of bacterial toxin[c] + 2 H2O[c] => 3-hydroxyacyl group of bacterial toxin[c] + 2 fatty acid-LD-TG1 pool[c]	Isolated	Pan	Absent
HMR_9555	c	cis-beta-D-glucosyl-2-hydroxycinnamate[c] + H2O[c] => cis-2-hydroxycinnamate[c] + glucose[c]	Isolated	Pan	Absent
HMR_9556	s	H2O[s] + lactose-6-phosphate[s] => lactose[s] + Pi[s]	Isolated	Pan	Absent
HMR_9557	m	H+[m] + N-acetyl-L-glutamate-5-phosphate[m] + NADPH[m] => N-acetyl-L-glutamate 5-semialdehyde[m] + NADP+[m] + Pi[m]	Isolated	Pan	Absent
HMR_9558	c	2-phosphoglycolate[c] + H2O[c] => glycolate[c] + Pi[c]	Isolated	Pan	Absent
HMR_9559	c	CTP[c] + N-trimethyl-2-aminoethylphosphonate[c] => CMP-N-trimethyl-2-aminoethylphosphonate[c] + PPi[c]	Isolated	Pan	Absent
HMR_9560	c	2-aminoethylphosphonate[c] + CTP[c] => CMP-2-aminoethylphosphonate[c] + PPi[c]	Isolated	Pan	Absent
HMR_9561	s	H2O[s] + retinyl palmitate[s] => palmitate[s] + retinol[s]	Isolated	Pan	Absent
HMR_9562	c	H+[c] + N-methylputrescine[c] + O2[c] => 1-methylpyrrolinium[c] + H2O2[c] + NH3[c]	Isolated	Pan	Absent
HMR_9563	c	H2O[c] + NAD+[c] + perillyl aldehyde[c] => H+[c] + NADH[c] + perillic acid[c]	Isolated	Pan	Absent
HMR_9564	m	H2O[m] + NAD+[m] + perillyl aldehyde[m] => H+[m] + NADH[m] + perillic acid[m]	Isolated	Pan	Absent
HMR_9565	m	H2O[m] + trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA[m] => 3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA[m]	Isolated	Pan	Absent
HMR_9566	p	H2O[p] + trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA[p] => 3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA[p]	Isolated	Pan	Absent
HMR_9567	m	cis-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA[m] + H2O[m] => 3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA[m]	Isolated	Pan	Absent
HMR_9568	p	cis-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA[p] + H2O[p] => 3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA[p]	Isolated	Pan	Absent
HMR_9570	c	H2O[c] + P1,P4-bis(5-adenosyl)-tetraphosphate[c] => AMP[c] + ATP[c]	Isolated	Pan	Absent
HMR_9571	s	gamma-glutamyl-beta-cyanoalanine[s] + H2O[s] => glutamate[s] + L-3-cyanoalanine[s]	Isolated	Pan	Absent
HMR_9572	s	glutamate[s] + L-3-cyanoalanine[s] => CO2[s] + gamma-glutamyl-3-aminopropiononitrile[s] + H2O[s]	Isolated	Pan	Absent
HMR_9573	c	4-hydroxy-all-trans-retinyl-acetate[c] + UDP-glucuronate[c] => rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl-acetate[c] + UDP[c]	Isolated	Pan	Absent
HMR_9574	r	4-hydroxy-all-trans-retinyl-acetate[r] + UDP-glucuronate[r] => rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl-acetate[r] + UDP[r]	Isolated	Pan	Absent
HMR_9575	c	5-methyltetrahydropteroyltri-L-glutamate[c] + selenohomocysteine[c] => selenomethionine[c] + tetrahydropteroyltri-L-glutamate[c]	Isolated	Pan	Absent
HMR_9579	c	ATP[c] + protamine[c] => ADP[c] + O-phosphoprotamine[c]	Isolated	Pan	Absent
HMR_9580	s	Ca2+[c] + 4 Li+[s] => Ca2+[s] + 4 Li+[c]	Transport, extracellular	Pan	Absent
HMR_9585	s	H+[c] + quinidine[s] => H+[s] + quinidine[c]	Transport, extracellular	Pan	Absent
HMR_9586	s	Mg2+[s] => Mg2+[c]	Transport, extracellular	Pan	Absent
HMR_9587	s	Cu2+[s] => Cu2+[c]	Transport, extracellular	Pan	Absent
HMR_9588	s	AKG[c] + cimetidine[s] => AKG[s] + cimetidine[c]	Transport, extracellular	Pan	Absent
HMR_9798	c	ATP[c] + 2 D-alanine[c] => ADP[c] + Pi[c] + D-alanyl-D-alanine[c]	Isolated	Pan	Absent
HMR_9806	c	GSH[c] + insulin-(SS)[c] => GSSG[c] + Insulin-(SH)2[c]	isolated	Pan	Absent
HMR_0477	s	0.5 bile-PC pool[s] + 0.25 PC-LD pool[s] + 0.25 PE-LD pool[s] => phospholipids extracellular pool[s]	Pool reactions	Pan	Absent
HMR_1185	m	4(R)-hydroxy-dodec-(6Z)-enoate[m] + CoA[m] => (2E)-dodecenoyl-CoA[m] + 2 H+[m] + O2[m]	Pool reactions	Pan	Absent
HMR_1227	m	4(S)-hydroxy-dodec-(6Z)-enoate[m] + CoA[m] => (2E)-dodecenoyl-CoA[m] + 2 H+[m] + O2[m]	Pool reactions	Pan	Absent
HMR_5234	r	2 apoA1[r] + 20 cholesterol[r] + 160 cholesterol-ester pool[r] + 90 PC-LD pool[r] + 25 PE-LD pool[r] + 30 PS-LD pool[r] + 75 SM pool[r] => HDL[r]	Pool reactions	Pan	Absent
HMR_5239	r	25 2-lysolecithin pool[r] + apoB100[r] + 110 CDP-diacylglycerol-LD-PI pool[r] + 680 cholesterol[r] + 1515 cholesterol-ester pool[r] + 425 PC-LD pool[r] + 30 PE-LD pool[r] + 160 SM pool[r] => LDL[r]	Pool reactions	Pan	Absent
