RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_3280	m	cis,cis-palmito-7,10-dienoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3281	m	H2O[m] + trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m] => (3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3282	m	(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[m] + NAD+[m] => 3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[m] + H+[m] + NADH[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3283	m	3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + cis,cis-myristo-5,8-dienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	916	Universal
HMR_3284	m	cis,cis-myristo-5,8-dienoyl-CoA[m] + FAD[m] => FADH2[m] + trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3285	m	H2O[m] + trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m] => 3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3286	m	3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA[m] + NAD+[m] => 3-oxo-cis,cis-5,8-tetradecadienoyl-CoA[m] + H+[m] + NADH[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3287	m	3-oxo-cis,cis-5,8-tetradecadienoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + cis,cis-3,6-dodecadienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	916	Universal
HMR_3288	m	cis,cis-3,6-dodecadienoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-lauro-2,6-dienoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	916	Universal
HMR_3290	m	H2O[m] + trans,cis-lauro-2,6-dienoyl-CoA[m] => (3S)-3-hydroxydodec-cis-6-enoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3292	m	(3S)-3-hydroxydodec-cis-6-enoyl-CoA[m] + NAD+[m] => 3-oxolaur-6-cis-enoyl-CoA[m] + H+[m] + NADH[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3293	m	3-oxolaur-6-cis-enoyl-CoA[m] + CoA[m] => 4-cis-decenoyl-CoA[m] + acetyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	916	Universal
HMR_3294	m	4-cis-decenoyl-CoA[m] + FAD[m] => 2-trans-4-cis-decadienoyl-CoA[m] + FADH2[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	917	Universal
HMR_3296	m	2-trans-4-cis-decadienoyl-CoA[m] + NAD+[m] => H+[m] + NADH[m] + trans-3-decenoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	911	Universal
HMR_3298	m	(2E)-decenoyl-CoA[m] <=> trans-3-decenoyl-CoA[m]	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	Core	913	Universal
HMR_1181	m	6(R)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate[m] + H+[m] + NADPH[m] <=> 6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate[m] + NADP+[m]	Beta oxidation of poly-unsaturated fatty acids (mitochondrial)	Core	911	Universal
HMR_1219	m	3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate[m] <=> 8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate[m] + H2O[m]	Beta oxidation of poly-unsaturated fatty acids (mitochondrial)	Core	917	Universal
HMR_1220	m	3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate[m] + NAD+[m] <=> 3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate[m] + H+[m] + NADH[m]	Beta oxidation of poly-unsaturated fatty acids (mitochondrial)	Core	917	Universal
HMR_1221	m	3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate[m] + CoA[m] <=> 6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate[m] + acetyl-CoA[m]	Beta oxidation of poly-unsaturated fatty acids (mitochondrial)	Core	916	Universal
HMR_1222	m	6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate[m] + H+[m] + NADPH[m] <=> 6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate[m] + NADP+[m]	Beta oxidation of poly-unsaturated fatty acids (mitochondrial)	Core	911	Universal
HMR_1573	m	acetoacetyl-CoA[m] + acetyl-CoA[m] + H2O[m] => CoA[m] + HMG-CoA[m]	Terpenoid backbone biosynthesis	Core	916	Universal
HMR_1651	m	(24R,25R)3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA[m] + NAD+[m] <=> 3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[m] + H+[m] + NADH[m]	Steroid metabolism	Core	917	Universal
HMR_2015	r	4-androstene-3,17-dione[r] + H+[r] + NADPH[r] <=> 5alpha-androstane-3,17-dione[r] + NADP+[r]	Androgen metabolism	Core	903	Universal
HMR_2025	c	5-alpha-dihydrotestosterone[c] + sulfate[c] <=> 5alpha-dihydrotestosterone-sulfate[c] + H2O[c]	Androgen metabolism	Core	888	Universal
HMR_1440	c	2 H+[c] + HMG-CoA[c] + 2 NADPH[c] => (R)-mevalonate[c] + CoA[c] + 2 NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1445	c	(R)-mevalonate[c] + ATP[c] => (R)-5-phosphomevalonate[c] + ADP[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1448	c	(R)-5-diphosphomevalonate[c] + ADP[c] <=> (R)-5-phosphomevalonate[c] + ATP[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1454	c	isopentenyl-pPP[c] => dimethylallyl-PP[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	916	Universal
HMR_1465	c	PPi[c] + presqualene-PP[c] <=> 2 farnesyl-PP[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1467	c	H+[c] + NADPH[c] + presqualene-PP[c] => NADP+[c] + PPi[c] + squalene[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1470	c	H+[c] + NADPH[c] + O2[c] + squalene[c] => H2O[c] + NADP+[c] + squalene 2,3-oxide[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1473	c	squalene 2,3-oxide[c] => lanosterol[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1477	c	H+[c] + lanosterol[c] + NADPH[c] + O2[c] => 4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1478	c	4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + 2 H2O[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1479	c	4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + formate[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1484	c	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + H+[c] + NADPH[c] => 14-demethyllanosterol[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	909	Universal
HMR_1490	c	14-demethyllanosterol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	911	Universal
HMR_1493	c	4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + 2 H2O[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	911	Universal
HMR_1494	c	4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	911	Universal
HMR_1500	c	3-keto-4-methylzymosterol[c] + 3 H+[c] + NADP+[c] <=> 4alpha-methylzymosterol[c] + NADPH[c]	Cholesterol biosynthesis 1 (Bloch pathway) 	Core	917	Universal
HMR_1565	c	H+[c] + NADPH[c] + provitamin D3[c] => cholesterol[c] + NADP+[c]	Cholesterol biosynthesis 2	Core	917	Universal
HMR_1535	c	H+[c] + lanosterol[c] + NADPH[c] => 24,25-dihydrolanosterol[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1536	c	24,25-dihydrolanosterol[c] + H+[c] + NADPH[c] + O2[c] => 4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1538	c	4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c] + 2 H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1539	c	4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4,4-dimethyl-5alpha-cholesta-8,14-dien-3-beta-ol[c] + formate[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1540	c	4,4-dimethyl-5alpha-cholesta-8,14-dien-3-beta-ol[c] + H+[c] + NADPH[c] => 4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	909	Universal
HMR_1543	c	4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	911	Universal
HMR_1544	c	4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c] + 2 H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	911	Universal
HMR_1545	c	4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	911	Universal
HMR_1546	c	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c] + NADP+[c] => 4alpha-methyl-5alpha-cholesta-8-en-3-one[c] + CO2[c] + H+[c] + NADPH[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1547	c	4alpha-methyl-5alpha-cholesta-8-en-3-one[c] + H+[c] + NADPH[c] => 4alpha-methyl-cholesta-8-enol[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1548	c	4alpha-methyl-cholesta-8-enol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	911	Universal
HMR_1549	c	4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c] + 2 H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	911	Universal
HMR_1550	c	4alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c] + H+[c] + NADPH[c] + O2[c] => 4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol[c] + H2O[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	911	Universal
HMR_1551	c	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol[c] + NADP+[c] => 5alpha-cholesta-8-en-3-one[c] + CO2[c] + H+[c] + NADPH[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1552	c	5alpha-cholesta-8-en-3-one[c] + H+[c] + NADPH[c] => cholestenol[c] + NADP+[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1553	c	cholestenol[c] => lathosterol[c]	Cholesterol biosynthesis 3  (Kandustch-Russell pathway)	Core	917	Universal
HMR_1437	c	acetoacetyl-CoA[c] + acetyl-CoA[c] + H2O[c] => CoA[c] + HMG-CoA[c]	Cholesterol metabolism	Core	916	Universal
HMR_1451	c	(R)-5-diphosphomevalonate[c] + ATP[c] => ADP[c] + CO2[c] + isopentenyl-pPP[c] + Pi[c]	Cholesterol metabolism	Core	917	Universal
HMR_1457	c	dimethylallyl-PP[c] + isopentenyl-pPP[c] => geranyl-PP[c] + PPi[c]	Cholesterol metabolism	Core	917	Universal
HMR_1460	c	geranyl-PP[c] + isopentenyl-pPP[c] => farnesyl-PP[c] + PPi[c]	Cholesterol metabolism	Core	917	Universal
HMR_1576	m	acetoacetate[m] + ATP[m] + CoA[m] => acetoacetyl-CoA[m] + AMP[m] + PPi[m]	Cholesterol metabolism	Core	915	Universal
HMR_1577	m	HMG-CoA[m] => acetoacetate[m] + acetyl-CoA[m]	Cholesterol metabolism	Core	915	Universal
HMR_3105	p	acetoacetyl-CoA[p] + CoA[p] <=> 2 acetyl-CoA[p]	Cholesterol metabolism	Core	894	Universal
HMR_2036	c	estrone[c] + H+[c] + NADPH[c] => estradiol-17beta[c] + NADP+[c]	Estrogen metabolism	Core	917	Universal
HMR_2038	c	estrone 3-sulfate[c] + H2O[c] => estrone[c] + sulfate[c]	Estrogen metabolism	Core	888	Universal
HMR_2044	c	2-hydroxy-3-methoxy-17beta-estradiol[c] + SAH[c] <=> 2-hydroxyestradiol-17beta[c] + SAM[c]	Estrogen metabolism	Core	917	Universal
HMR_2045	c	2-hydroxyestradiol-17beta[c] + SAM[c] <=> 2-methoxyestradiol-17beta[c] + SAH[c]	Estrogen metabolism	Core	917	Universal
HMR_2048	c	4-hydroxy-17beta-estradiol[c] + SAM[c] <=> 4-methoxy-17beta-estradiol[c] + SAH[c]	Estrogen metabolism	Core	917	Universal
HMR_2052	c	4-hydroxyestrone[c] + SAM[c] <=> 4-methoxyestrone[c] + SAH[c]	Estrogen metabolism	Core	917	Universal
HMR_2058	c	2-hydroxyestrone[c] + SAM[c] <=> 2-methoxyestrone[c] + SAH[c]	Estrogen metabolism	Core	917	Universal
HMR_2059	r	2-hydroxyestrone[r] + SAM[r] <=> 2-methoxyestrone[r] + SAH[r]	Estrogen metabolism	Core	917	Universal
HMR_2060	c	2-hydroxy-3-methoxyestrone[c] + SAH[c] <=> 2-hydroxyestrone[c] + SAM[c]	Estrogen metabolism	Core	917	Universal
HMR_2061	c	2-hydroxyestrone[c] + H2O2[c] <=> estrone-2,3-semiquinone[c] + 2 H+[c] + H2O[c]	Estrogen metabolism	Core	917	Universal
HMR_2063	r	2-hydroxyestrone[r] + H2O2[r] <=> estrone-2,3-semiquinone[r] + 2 H+[r] + H2O[r]	Estrogen metabolism	Core	917	Universal
HMR_2068	c	2-hydroxyestrone-1-S-glutathione[c] <=> estrone-2,3-quinone[c] + GSH[c]	Estrogen metabolism	Core	917	Universal
HMR_2069	m	2-hydroxyestrone-1-S-glutathione[m] <=> estrone-2,3-quinone[m] + GSH[m]	Estrogen metabolism	Core	917	Universal
HMR_2070	r	2-hydroxyestrone-1-S-glutathione[r] <=> estrone-2,3-quinone[r] + GSH[r]	Estrogen metabolism	Core	917	Universal
HMR_2071	p	2-hydroxyestrone-1-S-glutathione[p] <=> estrone-2,3-quinone[p] + GSH[p]	Estrogen metabolism	Core	917	Universal
HMR_2072	c	2-hydroxyestrone-4-S-glutathione[c] <=> estrone-2,3-quinone[c] + GSH[c]	Estrogen metabolism	Core	917	Universal
HMR_2073	m	2-hydroxyestrone-4-S-glutathione[m] <=> estrone-2,3-quinone[m] + GSH[m]	Estrogen metabolism	Core	917	Universal
HMR_2074	r	2-hydroxyestrone-4-S-glutathione[r] <=> estrone-2,3-quinone[r] + GSH[r]	Estrogen metabolism	Core	917	Universal
HMR_2075	p	2-hydroxyestrone-4-S-glutathione[p] <=> estrone-2,3-quinone[p] + GSH[p]	Estrogen metabolism	Core	917	Universal
HMR_2076	c	4-hydroxyestrone[c] + H2O2[c] <=> estrone-3,4-semiquinone[c] + 2 H+[c] + H2O[c]	Estrogen metabolism	Core	917	Universal
HMR_2078	r	4-hydroxyestrone[r] + H2O2[r] <=> estrone-3,4-semiquinone[r] + 2 H+[r] + H2O[r]	Estrogen metabolism	Core	917	Universal
HMR_2083	c	4-hydroxyestrone-2-S-glutathione[c] <=> estrone-3,4-quinone[c] + GSH[c]	Estrogen metabolism	Core	917	Universal
HMR_2084	m	4-hydroxyestrone-2-S-glutathione[m] <=> estrone-3,4-quinone[m] + GSH[m]	Estrogen metabolism	Core	917	Universal
HMR_2085	r	4-hydroxyestrone-2-S-glutathione[r] <=> estrone-3,4-quinone[r] + GSH[r]	Estrogen metabolism	Core	917	Universal
HMR_2086	p	4-hydroxyestrone-2-S-glutathione[p] <=> estrone-3,4-quinone[p] + GSH[p]	Estrogen metabolism	Core	917	Universal
HMR_2088	c	17beta-estradiol-3,4-semiquinone[c] + 2 H2O[c] <=> 4-hydroxy-17beta-estradiol[c] + H2O2[c]	Estrogen metabolism	Core	917	Universal
HMR_2089	l	17beta-estradiol-3,4-semiquinone[l] + 2 H2O[l] <=> 4-hydroxy-17beta-estradiol[l] + H2O2[l]	Estrogen metabolism	Core	917	Universal
HMR_2095	c	17beta-estradiol-3,4-quinone[c] + GSH[c] <=> 4-hydroxy-17beta-estradiol-2-S-glutathione[c]	Estrogen metabolism	Core	917	Universal
HMR_2096	m	17beta-estradiol-3,4-quinone[m] + GSH[m] <=> 4-hydroxy-17beta-estradiol-2-S-glutathione[m]	Estrogen metabolism	Core	917	Universal
HMR_2097	r	17beta-estradiol-3,4-quinone[r] + GSH[r] <=> 4-hydroxy-17beta-estradiol-2-S-glutathione[r]	Estrogen metabolism	Core	917	Universal
HMR_2098	p	17beta-estradiol-3,4-quinone[p] + GSH[p] <=> 4-hydroxy-17beta-estradiol-2-S-glutathione[p]	Estrogen metabolism	Core	917	Universal
HMR_2099	c	17beta-estradiol-2,3-semiquinone[c] + 2 H+[c] + H2O[c] <=> 2-hydroxyestradiol-17beta[c] + H2O2[c]	Estrogen metabolism	Core	917	Universal
HMR_2100	l	17beta-estradiol-2,3-semiquinone[l] + 2 H+[l] + H2O[l] <=> 2-hydroxyestradiol-17beta[l] + H2O2[l]	Estrogen metabolism	Core	917	Universal
HMR_2106	c	17beta-estradiol-2,3-quinone[c] + GSH[c] <=> 2-hydroxy-17beta-estradiol-4-S-glutathione[c]	Estrogen metabolism	Core	917	Universal
HMR_2107	m	17beta-estradiol-2,3-quinone[m] + GSH[m] <=> 2-hydroxy-17beta-estradiol-4-S-glutathione[m]	Estrogen metabolism	Core	917	Universal
HMR_2108	r	17beta-estradiol-2,3-quinone[r] + GSH[r] <=> 2-hydroxy-17beta-estradiol-4-S-glutathione[r]	Estrogen metabolism	Core	917	Universal
HMR_2109	p	17beta-estradiol-2,3-quinone[p] + GSH[p] <=> 2-hydroxy-17beta-estradiol-4-S-glutathione[p]	Estrogen metabolism	Core	917	Universal
HMR_2110	c	17beta-estradiol-2,3-quinone[c] + GSH[c] <=> 2-hydroxy-17beta-estradiol-1-S-glutathione[c]	Estrogen metabolism	Core	917	Universal
HMR_2111	m	17beta-estradiol-2,3-quinone[m] + GSH[m] <=> 2-hydroxy-17beta-estradiol-1-S-glutathione[m]	Estrogen metabolism	Core	917	Universal
HMR_2112	r	17beta-estradiol-2,3-quinone[r] + GSH[r] <=> 2-hydroxy-17beta-estradiol-1-S-glutathione[r]	Estrogen metabolism	Core	917	Universal
HMR_2113	p	17beta-estradiol-2,3-quinone[p] + GSH[p] <=> 2-hydroxy-17beta-estradiol-1-S-glutathione[p]	Estrogen metabolism	Core	917	Universal
HMR_0736	c	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + SM pool[c]	Sphingolipid metabolism	Core	909	Universal
HMR_0738	c	palmitoyl-CoA[c] + serine[c] => 3-dehydrosphinganine[c] + CO2[c] + CoA[c]	Sphingolipid metabolism	Core	917	Universal
HMR_0741	c	3-dehydrosphinganine[c] + H+[c] + NADPH[c] => NADP+[c] + sphinganine[c]	Sphingolipid metabolism	Core	917	Universal
HMR_0744	c	ATP[c] + sphinganine[c] => ADP[c] + sphinganine-1-phosphate[c]	Sphingolipid metabolism	Core	911	Universal
HMR_0746	c	H2O[c] + sphinganine-1-phosphate[c] => Pi[c] + sphinganine[c]	Sphingolipid metabolism	Core	909	Universal
HMR_0750	c	acyl-CoA-LD-SM pool[c] + sphinganine[c] => CoA[c] + dihydroceramide pool[c]	Sphingolipid metabolism	Core	917	Universal
HMR_0753	c	dihydroceramide pool[c] + H2O[c] <=> fatty acid-LD-SM pool[c] + sphinganine[c]	Sphingolipid metabolism	Core	916	Universal
HMR_0754	c	dihydroceramide pool[c] + H+[c] + NADPH[c] + O2[c] => ceramide pool[c] + 2 H2O[c] + NADP+[c]	Sphingolipid metabolism	Core	915	Universal
HMR_0758	c	ceramide pool[c] + CoA[c] => acyl-CoA-LD-SM pool[c] + sphingosine[c]	Sphingolipid metabolism	Core	917	Universal
HMR_0760	c	ATP[c] + ceramide pool[c] => ADP[c] + ceramide-1P pool[c]	Sphingolipid metabolism	Core	914	Universal
HMR_0767	c	ceramide-1P pool[c] + H2O[c] => ceramide pool[c] + Pi[c]	Sphingolipid metabolism	Core	910	Universal
HMR_0773	c	ATP[c] + sphingosine[c] => ADP[c] + sphingosine-1-phosphate[c]	Sphingolipid metabolism	Core	911	Universal
HMR_0775	c	H2O[c] + sphingosine-1-phosphate[c] => Pi[c] + sphingosine[c]	Sphingolipid metabolism	Core	909	Universal
HMR_0779	c	sphingosine-1-phosphate[c] => ethanolamine-phosphate[c] + hexadecenal[c]	Sphingolipid metabolism	Core	917	Universal
HMR_0783	s	H2O[s] + sphingosine-1-phosphate[s] => Pi[s] + sphingosine[s]	Sphingolipid metabolism	Core	907	Universal
HMR_0795	c	H2O[c] + SM pool[c] => ceramide pool[c] + phosphocholine[c]	Sphingolipid metabolism	Core	915	Universal
HMR_8219	c	dihydroceramide pool[c] + NADP+[c] => ceramide pool[c] + H+[c] + NADPH[c]	Sphingolipid metabolism	Core	915	Universal
HMR_8220	c	dihydroceramide pool[c] + FAD[c] => ceramide pool[c] + FADH2[c]	Sphingolipid metabolism	Core	915	Universal
HMR_0453	c	glyceraldehyde[c] + H+[c] + NADPH[c] <=> glycerol[c] + NADP+[c]	Glycerolipid metabolism	Core	917	Universal
HMR_0456	c	glyceraldehyde[c] + H2O[c] + NAD+[c] => glycerate[c] + H+[c] + NADH[c]	Glycerolipid metabolism	Core	917	Universal
HMR_0486	c	lauroyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-laur[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0487	c	sn-glycerol-3-phosphate[c] + tridecanoyl-CoA[c] => 1-acylglycerol-3P-tridec[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0488	c	myristoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-myrist[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0489	c	(9E)-tetradecenoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-9-tetrade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0490	c	(7Z)-tetradecenoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-7-tetrade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0491	c	5-tetradecenoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-5-tetrade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0492	c	pentadecanoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-pentade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0493	c	palmitoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-palm[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0494	c	palmitoleoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-palmn[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0495	c	7-hexadecenoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-7-hexade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0496	c	heptadecanoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-heptade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0497	c	(10Z)-heptadecenoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-10-heptade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0498	c	9-heptadecenoyl-CoA[c] + sn-glycerol-3-phosphate[c] => 1-acylglycerol-3P-9-heptade[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
HMR_0499	c	sn-glycerol-3-phosphate[c] + stearoyl-CoA[c] => 1-acylglycerol-3P-stea[c] + CoA[c]	Glycerolipid metabolism	Core	916	Universal
